C-TUM_ICD10_3ST-0;C-BERJ-0;C-BUNDESLAND-0;C-KRE_GESCHLECHT-0;F-KRE
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-4;GESCHLECHT-2;255
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-5;GESCHLECHT-1;127
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-5;GESCHLECHT-2;85
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-6;GESCHLECHT-1;399
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-6;GESCHLECHT-2;263
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-7;GESCHLECHT-1;268
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-7;GESCHLECHT-2;189
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-8;GESCHLECHT-1;126
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-8;GESCHLECHT-2;99
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-9;GESCHLECHT-1;649
TUM_ICD10_3ST-C34;BERJ-2017;BUNDESLAND-9;GESCHLECHT-2;544
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-1;GESCHLECHT-1;124
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-1;GESCHLECHT-2;47
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-2;GESCHLECHT-1;232
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-2;GESCHLECHT-2;141
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-3;GESCHLECHT-1;571
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-3;GESCHLECHT-2;413
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-4;GESCHLECHT-1;407
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-4;GESCHLECHT-2;271
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-5;GESCHLECHT-1;143
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-5;GESCHLECHT-2;100
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-6;GESCHLECHT-1;425
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-6;GESCHLECHT-2;262
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-7;GESCHLECHT-1;277
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-7;GESCHLECHT-2;206
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-8;GESCHLECHT-1;114
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-8;GESCHLECHT-2;75
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-9;GESCHLECHT-1;601
TUM_ICD10_3ST-C34;BERJ-2018;BUNDESLAND-9;GESCHLECHT-2;511
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-1;GESCHLECHT-1;110
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-1;GESCHLECHT-2;62
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-2;GESCHLECHT-1;211
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-2;GESCHLECHT-2;171
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-3;GESCHLECHT-1;541
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-3;GESCHLECHT-2;393
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-4;GESCHLECHT-1;386
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-4;GESCHLECHT-2;270
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-5;GESCHLECHT-1;130
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-5;GESCHLECHT-2;103
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-6;GESCHLECHT-1;452
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-6;GESCHLECHT-2;296
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-7;GESCHLECHT-1;291
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-7;GESCHLECHT-2;205
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-8;GESCHLECHT-1;113
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-8;GESCHLECHT-2;95
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-9;GESCHLECHT-1;532
TUM_ICD10_3ST-C34;BERJ-2019;BUNDESLAND-9;GESCHLECHT-2;466
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-2;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-6;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1983;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-6;GESCHLECHT-1;4
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-6;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1984;BUNDESLAND-9;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-6;GESCHLECHT-2;6
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-8;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-9;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1985;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-2;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-6;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1986;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-4;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-9;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1987;BUNDESLAND-9;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-6;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1988;BUNDESLAND-8;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-2;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-3;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1989;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-2;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-4;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-9;GESCHLECHT-1;4
TUM_ICD10_3ST-C37;BERJ-1990;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-4;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-6;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-7;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-9;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-1991;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-3;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-5;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-6;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-8;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-9;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1992;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-4;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-6;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1993;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-3;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-4;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-6;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1994;BUNDESLAND-9;GESCHLECHT-2;4
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-6;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-8;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1995;BUNDESLAND-9;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-2;GESCHLECHT-2;4
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-3;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-4;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-6;GESCHLECHT-2;5
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-9;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1996;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-4;GESCHLECHT-1;4
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-4;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-6;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-9;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-1997;BUNDESLAND-9;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-2;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-3;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-6;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1998;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-2;GESCHLECHT-2;4
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-3;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-4;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-4;GESCHLECHT-2;4
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-9;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-1999;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-1;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-4;GESCHLECHT-1;7
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-4;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-5;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-6;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-7;GESCHLECHT-1;4
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-7;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-9;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-2000;BUNDESLAND-9;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-1;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-2;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-2;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-3;GESCHLECHT-1;4
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-3;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-4;GESCHLECHT-2;5
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-5;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-6;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-6;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-9;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2001;BUNDESLAND-9;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-2;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-2;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-3;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-4;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-5;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-6;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-7;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-7;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-8;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-9;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-2002;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-2;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-3;GESCHLECHT-1;7
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-3;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-4;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-4;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-5;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-5;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-6;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-6;GESCHLECHT-2;2
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-7;GESCHLECHT-1;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-7;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-8;GESCHLECHT-2;1
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-9;GESCHLECHT-1;5
TUM_ICD10_3ST-C37;BERJ-2003;BUNDESLAND-9;GESCHLECHT-2;3
TUM_ICD10_3ST-C37;BERJ-2004;BUNDESLAND-1;GESCHLECHT-1;2
TUM_ICD10_3ST-C37;BERJ-2004;BUNDESLAND-2;GESCHLECHT-1;3
TUM_ICD10_3ST-C37;BERJ-2004;BUNDESLAND-3;GESCHLECHT-1;1
